bike_station_name,poi_name,distance,latitude,longitude
2nd & Commercial,Jamjar,464,49.264442,-123.069501
2nd & Commercial,Jj Bean House of Coffee,401,49.264932,-123.069461
2nd & Commercial,Grandview Park,541,49.273546,-123.070434
2nd & Commercial,St. Augustine's,543,49.263783,-123.069526
2nd & Commercial,Havana,564,49.273731,-123.069395
2nd & Commercial,Turk's on the Drive,523,49.273268,-123.069761
2nd & Commercial,Biercraft,590,49.274082,-123.069911
2nd & Commercial,Via Tevere Pizzeria,660,49.273873,-123.065512
2nd & Commercial,Sula Indian Restaurant,649,49.274442,-123.069131
2nd & Commercial,Strange Fellows Brewing,704,49.272444,-123.077805
2nd & Commercial,Rio Theatre,718,49.262048,-123.070353
2nd & Commercial,The Lunch Lady,707,49.274972,-123.069257
2nd & Commercial,Uncle Fatih's Pizza,703,49.262476,-123.070064
2nd & Commercial,Gorilla Surplus,786,49.262154,-123.074337
2nd & Commercial,The Downlow Chicken Shack,862,49.276378,-123.069781
2nd & Commercial,East Vancouver Brewing Co,921,49.276863,-123.071283
2nd & Commercial,Truck Stop Cafe,891,49.275141,-123.07706
2nd & Commercial,The Burrow,983,49.259684,-123.06999
2nd & Commercial,Uprising Breads Bakery,908,49.276775,-123.070708
2nd & Commercial,Able Care Speech Clinic,615,49.267568,-123.061571
2nd & Commercial,Blenz Coffee,934,49.26399,-123.08082
2nd & Commercial,Cindy's Palace Chinese Seafood Restaurant,991,49.268677,-123.056229
2nd & Commercial,Dr. Jiwani,938,49.268919,-123.05698
2nd & Commercial,Natural Therapeutics Health Centre Inc,950,49.268765,-123.056804
2nd & Commercial,Payless Garage Doors Vancouver,951,49.269671,-123.056881
2nd & Commercial,China Creek Skate Park,953,49.262151,-123.078555
2nd & Commercial,North West Office Furniture Ltd,991,49.275404,-123.078786
Wesbrook Village - Berton & Shrum,Menchies,101,49.254394,-123.234947
Wesbrook Village - Berton & Shrum,Carlton Cards SAVE on FOODS,21,49.254768,-123.236681
Wesbrook Village - Berton & Shrum,Wesbrook Village,53,49.254501,-123.235605
Wesbrook Village - Berton & Shrum,Starbucks,34,49.254768,-123.236681
Wesbrook Village - Berton & Shrum,Blenz Coffee,121,49.253982,-123.235073
Wesbrook Village - Berton & Shrum,Biercraft Wesbrook at UBC,72,49.254275,-123.235585
Wesbrook Village - Berton & Shrum,Doughgirls Bakeshop,41,49.254542,-123.23577
Wesbrook Village - Berton & Shrum,Chef Hung Taiwanese Beef Noodle,37,49.254439,-123.236248
Wesbrook Village - Berton & Shrum,Shoppers Drug Mart,175,49.253265,-123.236875
Wesbrook Village - Berton & Shrum,Togo Sushi Ubc,115,49.253894,-123.23539
Wesbrook Village - Berton & Shrum,Nitehike station Z,709,49.259057,-123.228948
Wesbrook Village - Berton & Shrum,University Hill Secondary Schl,722,49.261097,-123.233826
Wesbrook Village - Berton & Shrum,UBC Childcare Svc,723,49.261184,-123.234401
Wesbrook Village - Berton & Shrum,Norma Rose Point School,815,49.261731,-123.232584
Wesbrook Village - Berton & Shrum,Acadia Park Community Garden,823,49.262175,-123.236837
Wesbrook Village - Berton & Shrum,Acadia Commons block gym,870,49.262581,-123.237359
Wesbrook Village - Berton & Shrum,TRIUMF: Nuclear and Particle Physics Lab,896,49.247633,-123.230471
Wesbrook Village - Berton & Shrum,Greenheart Canopy Walkway,916,49.252879,-123.248511
Wesbrook Village - Berton & Shrum,MDS Nordion Inc,958,49.247242,-123.229789
Wesbrook Village - Berton & Shrum,Sword Fern Inn,958,49.26331,-123.234261
Chilco & Robson,Tavola,261,49.291843,-123.135761
Chilco & Robson,Kingyo Izakaya 金魚居酒屋,323,49.290643,-123.136956
Chilco & Robson,Ma Dang Goul,308,49.290927,-123.136088
Chilco & Robson,Zakkushi Japanese Restaurant,302,49.291138,-123.136268
Chilco & Robson,Peaked Pies,401,49.28964,-123.138493
Chilco & Robson,Joe's Grill,375,49.28981,-123.137615
Chilco & Robson,Blenz Coffee,343,49.290242,-123.137571
Chilco & Robson,Nero Belgian Waffle Bar,452,49.290654,-123.133874
Chilco & Robson,Aria Market,446,49.290288,-123.134411
Chilco & Robson,Guu with Garlic,469,49.290278,-123.133923
Chilco & Robson,Marutama Ra-men,463,49.290515,-123.133538
Chilco & Robson,Hokkaido Ramen Santouka,483,49.290258,-123.13384
Chilco & Robson,Legendary Noodle House,536,49.288425,-123.139849
Chilco & Robson,The Bubble Tea Shop,511,49.290062,-123.133499
Chilco & Robson,Whole Foods,536,49.290103,-123.132772
Chilco & Robson,Brandon & Joanny's NOFRILLS Vancouver,509,49.28869059393502,-123.13914299011232
Chilco & Robson,Banana Leaf,559,49.288276,-123.139917
Chilco & Robson,Delany's Coffee House,578,49.288307,-123.140488
Chilco & Robson,Stanley Park Pitch & Putt,567,49.29303,-123.146571
Chilco & Robson,Espana,598,49.288096,-123.140307
Chilco & Robson,Saku,636,49.291333,-123.134825
Chilco & Robson,Dollarama,539,49.288405,-123.138874
Chilco & Robson,Stanley Park English Bay Seawall,689,49.290133,-123.146728
Chilco & Robson,A-maze-ing Laughter,674,49.287891,-123.142143
Chilco & Robson,Stanley Park Harbourfront Seawall,720,49.29722,-123.130866
Chilco & Robson,Cardero Bottega,717,49.287092,-123.135598
Chilco & Robson,Variety Kids Water Park in Stanley Park,716,49.297761,-123.13148
Chilco & Robson,Won More Szechuan Cuisine,691,49.287329,-123.141459
Chilco & Robson,Marble Slab Creamery,678,49.287329,-123.141459
Chilco & Robson,Sura,696,49.288894,-123.131696
Chilco & Robson,Pappa Roti,749,49.28892,-123.13113
Chilco & Robson,Starbucks,694,49.287236,-123.141532
Chilco & Robson,Cactus Club Cafe,784,49.28666,-123.14278
Chilco & Robson,H Tasting Lounge,723,49.29228,-123.128821
Chilco & Robson,English Bay Beach,800,49.286311,-123.143487
Chilco & Robson,Eye Kandee Lingerie,801,49.286089,-123.139811
Chilco & Robson,CRAFT Beer Market English Bay,782,49.286629,-123.14221
Chilco & Robson,English Bay Bike Rentals Inc,751,49.286722,-123.141244
Chilco & Robson,Greenhorn Cafe,806,49.286624,-123.133935
Chilco & Robson,Cardero's Restaurant & Marine Pub,808,49.291554,-123.127461
Chilco & Robson,Outdoor Movies by Fresh Air Cinemas,786,49.294718,-123.148906
Chilco & Robson,Menya Itto,767,49.288683,-123.130623
Chilco & Robson,Red Umbrella Cafe,784,49.286418,-123.140245
Chilco & Robson,JJ Bean Coffee Roasters,795,49.286217,-123.140552
Chilco & Robson,Second Beach,886,49.295623,-123.150768
Chilco & Robson,Ginger Garlic Cuisine of India,766,49.286547,-123.140986
Chilco & Robson,Second Beach Pool,929,49.295495,-123.150919
Chilco & Robson,Ramen Danbo - Robson,948,49.287499,-123.12898
Chilco & Robson,The Calling Public House,721,49.287036,-123.141839
Chilco & Robson,Miko Sushi Japanese Restaurant,947,49.287422,-123.128893
Keefer & Columbia,Bao Bei,90,49.279609,-123.100805
Keefer & Columbia,Chinatown BBQ,136,49.280546,-123.101453
Keefer & Columbia,Juke,110,49.279372,-123.100298
Keefer & Columbia,Matchstick Coffee Roasters,199,49.278692,-123.099348
Keefer & Columbia,Phnom Penh,277,49.278403,-123.098188
Keefer & Columbia,Mello,255,49.280489,-123.098771
Keefer & Columbia,Treasure Green Tea Co,250,49.278656,-123.098534
Keefer & Columbia,Kissa Tanto,292,49.28055,-123.098127
Keefer & Columbia,Pizzeria Farina,329,49.276561,-123.10014
Keefer & Columbia,Harvest Community Foods,324,49.27776,-123.098052
Keefer & Columbia,The Tuck Shoppe,288,49.277791,-123.098623
Keefer & Columbia,Oyster Express,322,49.279309,-123.097372
Keefer & Columbia,The Boxcar,339,49.276469,-123.100214
Keefer & Columbia,Nelson the Seagull,364,49.282251,-123.104519
Keefer & Columbia,Crackle Creme,330,49.277739,-123.097969
Keefer & Columbia,Tacofino,445,49.282729,-123.104884
Keefer & Columbia,Birds & the Beets,475,49.283383,-123.10283
Keefer & Columbia,MeeT in Gastown,492,49.283275,-123.104849
Keefer & Columbia,Gringo,482,49.283244,-123.105171
Keefer & Columbia,Creekside Park,526,49.274585,-123.102893
Keefer & Columbia,Rogers Arena,524,49.277856,-123.108688
Keefer & Columbia,Bodega on Main,461,49.275439,-123.099639
Keefer & Columbia,Alibi Room,546,49.284288,-123.10023
Keefer & Columbia,Dirty Apron Cooking School,569,49.280599,-123.109246
Keefer & Columbia,Jam Cafe,592,49.280306,-123.109627
Keefer & Columbia,Chambar,602,49.280213,-123.1097
Keefer & Columbia,John Fluevog Boots & Shoes Ltd,576,49.283836,-123.105546
Keefer & Columbia,Ask for Luigi,611,49.284215,-123.097709
Keefer & Columbia,The Mackenzie Room,658,49.283272,-123.095032
Keefer & Columbia,Meat & Bread,666,49.282674,-123.109342
Keefer & Columbia,Revolver,689,49.283261,-123.109473
Keefer & Columbia,Nemesis Coffee,701,49.282787,-123.110244
Keefer & Columbia,Finch's Market,621,49.278582,-123.093335
Keefer & Columbia,Pourhouse Restaurant,718,49.284105,-123.108409
Keefer & Columbia,La Taqueria,745,49.282983,-123.110585
Keefer & Columbia,Railtown Cafe,751,49.28494,-123.095499
Keefer & Columbia,Seaside Seawall,772,49.272387,-123.104085
Keefer & Columbia,Gastown Steam Clock,762,49.284511,-123.10893
Keefer & Columbia,The Magnet,753,49.282484,-123.111029
Keefer & Columbia,Queen Elizabeth Theatre,796,49.280353,-123.112713
Keefer & Columbia,BC Place,793,49.275654,-123.1112
Keefer & Columbia,The Poke Guy,889,49.283786,-123.112032
Keefer & Columbia,Terra Breads,937,49.271451,-123.107006
Keefer & Columbia,Steamworks Brewing Co,947,49.284949,-123.110915
Keefer & Columbia,Honey Salt,939,49.275175,-123.11284
Keefer & Columbia,Vancouver Lookout,962,49.284527,-123.112339
Keefer & Columbia,Vancouver Public Library,983,49.279525,-123.115401
Keefer & Columbia,Legacy Liquor Store,980,49.271225,-123.106987
Keefer & Columbia,Passione Gelato,977,49.275818,-123.113868
Keefer & Columbia,Tap & Barrel,885,49.271827,-123.106065
Rogers Tower,Cactus Club Cafe,94,49.289603,-123.118045
Rogers Tower,Jack Poole Plaza,115,49.289763,-123.117572
Rogers Tower,Botanist,126,49.288198,-123.116627
Rogers Tower,Tap & Barrel,142,49.289881,-123.116933
Rogers Tower,Harbour Green Park,298,49.289362,-123.121757
Rogers Tower,Cactus Club Cafe Bentall 5,340,49.285532,-123.118834
Rogers Tower,Breka Bakery & Café,413,49.285619,-123.114947
Rogers Tower,49th Parallel Café & Lucky's Doughnuts - THURLOW,459,49.286052,-123.122935
Rogers Tower,Coal Harbour Seawall,470,49.291405,-123.123067
Rogers Tower,Miku,495,49.286766,-123.112205
Rogers Tower,Sephora,514,49.283972,-123.11724
Rogers Tower,Coal Harbour Gifts,513,49.28443,-123.112168
Rogers Tower,Trees Organic Coffee,496,49.284816,-123.114392
Rogers Tower,Louis Vuitton,522,49.284199,-123.116367
Rogers Tower,Thierry,544,49.284766,-123.122662
Rogers Tower,FlyOver Canada,567,49.289031,-123.110613
Rogers Tower,Coast Restaurant,556,49.284719,-123.123145
Rogers Tower,"Holt Renfrew | Canada’s Designer Fashion, Beauty & Lifestyle Retailer",531,49.284049,-123.116436
Rogers Tower,Diva at the Met,528,49.28388,-123.118206
Rogers Tower,Hawksworth Restaurant,598,49.283302,-123.11938
Rogers Tower,The Keg Steakhouse + Bar,597,49.283447,-123.116466
Rogers Tower,Joe Fortes Seafood & Chop House,608,49.284956,-123.124545
Rogers Tower,Zaatar W Zeit,504,49.28443,-123.115738
Rogers Tower,Garage Pacific Centre,586,49.28341173638168,-123.11773627996443
Rogers Tower,Muji 無印良品,628,49.285368,-123.12531
Rogers Tower,Vancouver Lookout,618,49.284527,-123.112339
Rogers Tower,Steamworks Brewing Co,629,49.284949,-123.110915
Rogers Tower,Bel Cafe,611,49.283302,-123.11938
Rogers Tower,Indigo - Robson,664,49.28403,-123.123492
Rogers Tower,Rogue Kitchen & Wetbar,585,49.285474,-123.11169
Rogers Tower,Gotham Steakhouse & Cocktail Bar,671,49.282814,-123.115925
Rogers Tower,Malone's,597,49.284039,-123.114163
Rogers Tower,Sephora,634,49.284189,-123.123911
Rogers Tower,Vancouver Art Gallery,671,49.282925,-123.12041
Rogers Tower,Apple Pacific Centre,617,49.283319,-123.117509
Rogers Tower,Vancouver Art Gallery North Plaza,616,49.283484,-123.119957
Rogers Tower,The Poke Guy,703,49.283786,-123.112032
Rogers Tower,Aritzia,664,49.284745,-123.125257
Rogers Tower,Konbiniya,719,49.286326,-123.127825
Rogers Tower,Breka Bakery & Cafe,722,49.285765,-123.127128
Rogers Tower,Red Robin Gourmet Burgers,687,49.284591,-123.125081
Rogers Tower,Lululemon Athletica,714,49.283016,-123.122756
Rogers Tower,Cardero's Restaurant & Marine Pub,764,49.291554,-123.127461
Rogers Tower,JOEY Burrard,752,49.282707,-123.123298
Rogers Tower,Ramen Danbo - Robson,798,49.287499,-123.12898
Rogers Tower,White Spot Dunsmuir,812,49.282011,-123.113585
Rogers Tower,Sport Chek,784,49.281826,-123.12087
Rogers Tower,Gastown Steam Clock,821,49.284511,-123.10893
Rogers Tower,Vancouver Convention Centre Vaccination Clinic,441,49.288403,-123.112102
Rogers Tower,Le Crocodile Restaurant,844,49.282578,-123.125234
Woodland & Graveley,Tandoori Palace,294,49.271667,-123.069788
Woodland & Graveley,Ginger Sushi,294,49.271667,-123.069788
Woodland & Graveley,La Mezcaleria,303,49.270076,-123.06941
Woodland & Graveley,Sopra Sotto,315,49.27109,-123.069252
Woodland & Graveley,La Grotta Del Formaggio,342,49.268804,-123.06987
Woodland & Graveley,Strange Fellows Brewing,355,49.272444,-123.077805
Woodland & Graveley,Fratelli Bakery,335,49.268861,-123.069875
Woodland & Graveley,Calabria Bar,335,49.268974,-123.069885
Woodland & Graveley,Grandview Park,394,49.273546,-123.070434
Woodland & Graveley,Biercraft,456,49.274082,-123.069911
Woodland & Graveley,Havana,445,49.273731,-123.069395
Woodland & Graveley,Turk's on the Drive,411,49.273268,-123.069761
Woodland & Graveley,Prado Cafe,486,49.267213,-123.069492
Woodland & Graveley,Kishimoto Japanese Kitchen + Sushi Bar,525,49.26661,-123.069522
Woodland & Graveley,Sula Indian Restaurant,526,49.274442,-123.069131
Woodland & Graveley,Rinconcito Salvadoreno Restaurant,544,49.266554,-123.069517
Woodland & Graveley,Siddharthas Indian Kitchen,544,49.266554,-123.069517
Woodland & Graveley,The Lunch Lady,569,49.274972,-123.069257
Woodland & Graveley,Elephant Garden Creamery,588,49.266136,-123.069401
Woodland & Graveley,Truck Stop Cafe,556,49.275141,-123.07706
Woodland & Graveley,Via Tevere Pizzeria,676,49.273873,-123.065512
Woodland & Graveley,Grounds For Coffee,582,49.266193,-123.069406
Woodland & Graveley,The Downlow Chicken Shack,689,49.276378,-123.069781
Woodland & Graveley,Fujiya Japanese Foods,709,49.276572,-123.077019
Woodland & Graveley,East Vancouver Brewing Co,706,49.276863,-123.071283
Woodland & Graveley,Harambee Ethiopian Restaurant,635,49.265488,-123.069914
Woodland & Graveley,Grandview Lanes,654,49.265261,-123.069895
Woodland & Graveley,Jamjar,753,49.264442,-123.069501
Woodland & Graveley,Jj Bean House of Coffee,693,49.264932,-123.069461
Woodland & Graveley,Bomber Brewing,771,49.277477,-123.074418
Woodland & Graveley,Uprising Breads Bakery,707,49.276775,-123.070708
Woodland & Graveley,St. Augustine's,824,49.263783,-123.069526
Woodland & Graveley,Off the Rail Brewing,824,49.27791,-123.076159
Woodland & Graveley,La Casa Gelato,903,49.276991,-123.081598
Woodland & Graveley,Pepino's,927,49.278808,-123.070636
Woodland & Graveley,Rio Theatre,973,49.262048,-123.070353
Woodland & Graveley,Gorilla Surplus,949,49.262154,-123.074337
Woodland & Graveley,York Theatre,915,49.278695,-123.070627
Woodland & Graveley,Dollar Grocers Ltd,710,49.264875,-123.069456
Woodland & Graveley,Luppolo Brewing Co,866,49.276934,-123.080701
Woodland & Graveley,Caffe la Tana,928,49.278829,-123.070719
Woodland & Graveley,Uncle Fatih's Pizza,965,49.262476,-123.070064
Woodland & Graveley,Booster Juice,913,49.262898,-123.069532
Woodland & Graveley,North West Office Furniture Ltd,647,49.275404,-123.078786
Woodland & Graveley,Freshpoint Vancouver Ltd,707,49.272889,-123.08271
Woodland & Graveley,Megabite Pizza,937,49.262671,-123.069513
Woodland & Graveley,Kurve Studio Furniture,717,49.276105,-123.078927
Woodland & Graveley,Danica Imports,740,49.272899,-123.083198
Woodland & Graveley,Anderson Mike Furniture,747,49.27574,-123.080356
Woodland & Graveley,Neptune Express,941,49.262702,-123.069191
Cardero & Bayshore,Cardero's Restaurant & Marine Pub,106,49.291554,-123.127461
Cardero & Bayshore,H Tasting Lounge,87,49.29228,-123.128821
Cardero & Bayshore,Whole Foods,326,49.290103,-123.132772
Cardero & Bayshore,Saku,347,49.291333,-123.134825
Cardero & Bayshore,Marutama Ra-men,335,49.290515,-123.133538
Cardero & Bayshore,Guu with Garlic,370,49.290278,-123.133923
Cardero & Bayshore,Nero Belgian Waffle Bar,363,49.290654,-123.133874
Cardero & Bayshore,Coal Harbour Seawall,427,49.291405,-123.123067
Cardero & Bayshore,Aria Market,407,49.290288,-123.134411
Cardero & Bayshore,Ramen Danbo - Robson,465,49.287499,-123.12898
Cardero & Bayshore,Tavola,483,49.291843,-123.135761
Cardero & Bayshore,Zakkushi Japanese Restaurant,493,49.291138,-123.136268
Cardero & Bayshore,Harbour Green Park,565,49.289362,-123.121757
Cardero & Bayshore,Ma Dang Goul,528,49.290927,-123.136088
Cardero & Bayshore,Kingyo Izakaya 金魚居酒屋,582,49.290643,-123.136956
Cardero & Bayshore,Konbiniya,578,49.286326,-123.127825
Cardero & Bayshore,True Confections,525,49.290834,-123.136161
Cardero & Bayshore,Stanley Park Harbourfront Seawall,631,49.29722,-123.130866
Cardero & Bayshore,Khaghan Restaurant,561,49.290829,-123.13681
Cardero & Bayshore,Breka Bakery & Cafe,654,49.285765,-123.127128
Cardero & Bayshore,Greenhorn Cafe,655,49.286624,-123.133935
Cardero & Bayshore,Cardero Bottega,684,49.287092,-123.135598
Cardero & Bayshore,Joe's Grill,643,49.28981,-123.137615
Cardero & Bayshore,Variety Kids Water Park in Stanley Park,705,49.297761,-123.13148
Cardero & Bayshore,Peaked Pies,710,49.28964,-123.138493
Cardero & Bayshore,Blenz Coffee,620,49.290242,-123.137571
Cardero & Bayshore,Muji 無印良品,756,49.285368,-123.12531
Cardero & Bayshore,Ayoub's Dried Fruits & Nuts,692,49.289501,-123.138156
Cardero & Bayshore,49th Parallel Café & Lucky's Doughnuts - THURLOW,778,49.286052,-123.122935
Cardero & Bayshore,Joe Fortes Seafood & Chop House,808,49.284956,-123.124545
Cardero & Bayshore,Aritzia,797,49.284745,-123.125257
Cardero & Bayshore,Jack Poole Plaza,863,49.289763,-123.117572
Cardero & Bayshore,Brandon & Joanny's NOFRILLS Vancouver,792,49.28869059393502,-123.13914299011232
Cardero & Bayshore,Legendary Noodle House,842,49.288425,-123.139849
Cardero & Bayshore,Cactus Club Cafe,865,49.289603,-123.118045
Cardero & Bayshore,Red Robin Gourmet Burgers,830,49.284591,-123.125081
Cardero & Bayshore,Thierry,870,49.284766,-123.122662
Cardero & Bayshore,Coast Restaurant,869,49.284719,-123.123145
Cardero & Bayshore,Banana Leaf,875,49.288276,-123.139917
Cardero & Bayshore,Tap & Barrel,900,49.289881,-123.116933
Cardero & Bayshore,Dollarama,788,49.288405,-123.138874
Cardero & Bayshore,Indigo - Robson,939,49.28403,-123.123492
Cardero & Bayshore,Delany's Coffee House,900,49.288307,-123.140488
Cardero & Bayshore,Espana,911,49.288096,-123.140307
Cardero & Bayshore,Sephora,901,49.284189,-123.123911
Cardero & Bayshore,Vancouver Aquarium Cafe,933,49.300066,-123.130947
Cardero & Bayshore,Eye Kandee Lingerie,985,49.286089,-123.139811
Cardero & Bayshore,Botanist,985,49.288198,-123.116627
Cardero & Bayshore,Nelson Park,1004,49.282743,-123.129466
Cardero & Bayshore,Red Umbrella Cafe,1001,49.286418,-123.140245
Nelson & Denman,Peaked Pies,63,49.28964,-123.138493
Nelson & Denman,Brandon & Joanny's NOFRILLS Vancouver,68,49.28869059393502,-123.13914299011232
Nelson & Denman,Joe's Grill,109,49.28981,-123.137615
Nelson & Denman,Dollarama,81,49.288405,-123.138874
Nelson & Denman,Banana Leaf,150,49.288276,-123.139917
Nelson & Denman,Kingyo Izakaya 金魚居酒屋,190,49.290643,-123.136956
Nelson & Denman,Delany's Coffee House,176,49.288307,-123.140488
Nelson & Denman,Blenz Coffee,147,49.290242,-123.137571
Nelson & Denman,Ma Dang Goul,249,49.290927,-123.136088
Nelson & Denman,Cardero Bottega,299,49.287092,-123.135598
Nelson & Denman,A-maze-ing Laughter,302,49.287891,-123.142143
Nelson & Denman,Zakkushi Japanese Restaurant,292,49.291138,-123.136268
Nelson & Denman,Aria Market,319,49.290288,-123.134411
Nelson & Denman,Tavola,348,49.291843,-123.135761
Nelson & Denman,Eye Kandee Lingerie,346,49.286089,-123.139811
Nelson & Denman,Guu with Garlic,356,49.290278,-123.133923
Nelson & Denman,Nero Belgian Waffle Bar,365,49.290654,-123.133874
Nelson & Denman,Red Umbrella Cafe,338,49.286418,-123.140245
Nelson & Denman,Hokkaido Ramen Santouka,374,49.290258,-123.13384
Nelson & Denman,CRAFT Beer Market English Bay,386,49.286629,-123.14221
Nelson & Denman,Cactus Club Cafe,409,49.28666,-123.14278
Nelson & Denman,English Bay Beach,421,49.286311,-123.143487
Nelson & Denman,Marutama Ra-men,393,49.290515,-123.133538
Nelson & Denman,Greenhorn Cafe,417,49.286624,-123.133935
Nelson & Denman,Whole Foods,407,49.290103,-123.132772
Nelson & Denman,The Bubble Tea Shop,391,49.290062,-123.133499
Nelson & Denman,Saku,442,49.291333,-123.134825
Nelson & Denman,Sura,498,49.288894,-123.131696
Nelson & Denman,Pappa Roti,544,49.28892,-123.13113
Nelson & Denman,Stanley Park English Bay Seawall,626,49.290133,-123.146728
Nelson & Denman,Menya Itto,565,49.288683,-123.130623
Nelson & Denman,The Inukshuk,649,49.284303,-123.143552
Nelson & Denman,Ramen Danbo - Robson,704,49.287499,-123.12898
Nelson & Denman,Miko Sushi Japanese Restaurant,702,49.287422,-123.128893
Nelson & Denman,Forage,708,49.286995,-123.129181
Nelson & Denman,Stanley Park Pitch & Putt,725,49.29303,-123.146571
Nelson & Denman,Score on Davie,799,49.282285,-123.134538
Nelson & Denman,Cardero's Restaurant & Marine Pub,828,49.291554,-123.127461
Nelson & Denman,Konbiniya,839,49.286326,-123.127825
Nelson & Denman,H Tasting Lounge,791,49.29228,-123.128821
Nelson & Denman,Horin Ramen + Sake,847,49.286207,-123.127572
Nelson & Denman,Breka Bakery & Cafe,890,49.285765,-123.127128
Nelson & Denman,Engagement Sculpture English Bay,772,49.282306,-123.140866
Nelson & Denman,Cobs Bread,974,49.281117,-123.132734
Nelson & Denman,Coal Harbour Community Centre,929,49.290257,-123.125809
Nelson & Denman,Nelson Park,982,49.282743,-123.129466
Nelson & Denman,Outdoor Movies by Fresh Air Cinemas,1004,49.294718,-123.148906
8th & Fraser,Kim's Mart,281,49.262642,-123.092549
8th & Fraser,Nemesis Coffee,494,49.267091,-123.092602
8th & Fraser,Dude Chilling Park,578,49.263472,-123.096107
8th & Fraser,Sushiyama,606,49.262968,-123.0972
8th & Fraser,The Gluten Free Epicurean,681,49.257337,-123.090395
8th & Fraser,Osteria Savio Volpe,681,49.257425,-123.09097
8th & Fraser,Les Faux Bourgeois,696,49.257306,-123.089824
8th & Fraser,AJ's Brooklyn Pizza Joint,678,49.262989,-123.098175
8th & Fraser,Matchstick Coffee,711,49.257296,-123.090229
8th & Fraser,Los Cuervos Taqueria & Cantina,678,49.257466,-123.091136
8th & Fraser,Robson Park,627,49.258125,-123.092003
8th & Fraser,Sal y Limon,721,49.256878,-123.08922
8th & Fraser,Biltmore Cabaret,673,49.260352,-123.096491
8th & Fraser,Hime Japanese Restaurant,719,49.262963,-123.09874
8th & Fraser,BKH Jerky,789,49.256333,-123.090147
8th & Fraser,La Petite Cuillere,792,49.263551,-123.099764
8th & Fraser,Main Street Brewing Co,773,49.264745,-123.099216
8th & Fraser,Pulpfiction Books,856,49.263494,-123.100651
8th & Fraser,Beta5 Chocolates,896,49.269893,-123.095842
8th & Fraser,Cartems Donuterie,892,49.265642,-123.100591
8th & Fraser,The Cascade Room,889,49.261744,-123.100746
8th & Fraser,Brassneck Brewery,893,49.265811,-123.100605
8th & Fraser,Moe's Home Collection,868,49.269114,-123.080686
8th & Fraser,Kranky Cafe,898,49.267206,-123.09975
8th & Fraser,Fox Cabaret,912,49.264298,-123.101206
8th & Fraser,Open Studios,961,49.268998,-123.098929
8th & Fraser,Home Services at The Home Depot,738,49.268801,-123.083662
8th & Fraser,49th Parallel Coffee Roast,997,49.259164,-123.100851
8th & Fraser,Bells and Whistles,857,49.255678,-123.089524
8th & Fraser,Sing Sing Beer Bar,920,49.260652,-123.100815
8th & Fraser,Tina Cake Desserts,982,49.254719,-123.086117
8th & Fraser,Starbucks,854,49.271053,-123.087585
8th & Fraser,Monument to East Vancouver,837,49.26507,-123.077585
8th & Fraser,Blenz Coffee,810,49.264452,-123.077776
8th & Fraser,Chown Adult Day Centre,731,49.257126,-123.091999
8th & Fraser,Pho Long Restaurant,947,49.254901,-123.090188
8th & Fraser,Metro Show Vancouver,763,49.268321,-123.081512
8th & Fraser,Swartz Jeff Agency Ltd,810,49.268321,-123.080619
8th & Fraser,Jamaica Blue Cold Brew,846,49.26964,-123.095496
8th & Fraser,Vancouver Flea Market,902,49.27145,-123.089403
8th & Fraser,M P Social House,855,49.25573,-123.090177
8th & Fraser,Regency Toyota Service Centre,918,49.27163,-123.08812
8th & Fraser,Chrysalis Society,950,49.254886,-123.090349
8th & Fraser,Catherine Regehr Inc,976,49.26766,-123.077075
Balaclava & 6th,Kidsbooks,291,49.264305,-123.173708
Balaclava & 6th,Parthenon Supermarket,321,49.264037,-123.173523
Balaclava & 6th,Nick Sushi,288,49.268558,-123.170749
Balaclava & 6th,Tera V Burger,325,49.264357,-123.171685
Balaclava & 6th,East Is East,359,49.264423,-123.176637
Balaclava & 6th,Linh Cafe,382,49.268162,-123.168931
Balaclava & 6th,Chewie's Biscuit Co,391,49.268121,-123.168765
Balaclava & 6th,Olive and Ruby Cafe,441,49.26427,-123.169326
Balaclava & 6th,Green Leaf Sushi,544,49.264138,-123.18018
Balaclava & 6th,The Naam Restaurant,516,49.268235,-123.166991
Balaclava & 6th,The Only Cafe,612,49.268111,-123.165602
Balaclava & 6th,Cafe Lokal,664,49.268153,-123.164876
Balaclava & 6th,Volunteer Park,590,49.271394,-123.169452
Balaclava & 6th,Sunshine Diner,683,49.264168,-123.165344
Balaclava & 6th,Banyen Books & Sound,746,49.268435,-123.183874
Balaclava & 6th,Aphrodite's Organic Cafe & Pie Shop,729,49.268461,-123.183309
Balaclava & 6th,Thomas Haas Patisserie,834,49.264143,-123.163234
Balaclava & 6th,Beyond Bread Ltd,863,49.268507,-123.185502
Balaclava & 6th,The Wolf and Hound,807,49.264466,-123.184181
Balaclava & 6th,Kitsilano Dental Group,542,49.268513,-123.166772
Balaclava & 6th,Yuji's From Japan,895,49.268198,-123.186043
Balaclava & 6th,Breka Downtown Bakery Cafe Inc,950,49.268532,-123.18672
Balaclava & 6th,True Confections,921,49.264697,-123.186228
Balaclava & 6th,Grounds For Coffee,949,49.263714,-123.186062
Balaclava & 6th,Mr. Falafel,913,49.263797,-123.185502
Balaclava & 6th,Browns Socialhouse,935,49.263735,-123.185253
Balaclava & 6th,Caffe W,844,49.264214,-123.184727
Balaclava & 6th,Margaret Pigott Park,732,49.271992,-123.167395
